/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_55_828.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_55_828.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_55_828.jpg, 0, 0.02954972, 0, 0.01646585
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_55_968.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_55_968.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_55_968.jpg, 0, 0.4134418, 0, 0.4396828
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_069.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_069.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_069.jpg, 0, 0.7415128, 0, 1.344127
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_164.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_164.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_164.jpg, 0, 1, 0, 2.490565
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_279.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_279.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_279.jpg, 0, 1, 0, 3.906475
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_392.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_392.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_392.jpg, 0, 1, 0, 5.075089
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_496.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_496.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_496.jpg, 0, 1, 0, 6.461772
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_606.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_606.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_606.jpg, 0, 1, 0, 7.605018
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_712.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_712.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_712.jpg, 0, 1, 0, 8.737128
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_815.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_815.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_815.jpg, 0, 1, 0, 10.08105
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_56_922.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_56_922.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_56_922.jpg, 0, 1, 0, 11.18849
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_046.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_046.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_046.jpg, 0, 1, 0, 12.54368
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_156.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_156.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_156.jpg, 0, 1, 0, 13.82592
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_262.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_262.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_262.jpg, 0, 1, 0, 14.85083
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_363.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_363.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_363.jpg, 0, 1, 0, 15.9683
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_466.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_466.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_466.jpg, -0.08210098, 1, 0, 16.9715
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_598.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_598.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_598.jpg, -0.4771349, 1, 0, 18.33285
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_698.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_698.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_698.jpg, -0.1760402, 1, 0, 19.33167
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_832.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_832.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_832.jpg, 0, 1, 0, 20.533
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_57_938.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_57_938.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_57_938.jpg, 0, 1, 0, 21.74243
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_039.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_039.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_039.jpg, 0, 1, 0, 22.74749
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_166.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_166.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_166.jpg, 0, 1, 0, 23.91932
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_277.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_277.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_277.jpg, 0, 1, 0, 25.07973
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_378.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_378.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_378.jpg, 0, 1, 0, 26.0379
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_485.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_485.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_485.jpg, -0.09096909, 1, 0, 26.98388
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_586.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_586.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_586.jpg, -0.3934439, 1, 0, 27.82535
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_694.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_694.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_694.jpg, -0.04070985, 1, 0, 28.92096
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_797.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_797.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_797.jpg, 0, 1, 0, 29.83246
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_58_900.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_58_900.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_58_900.jpg, 0, 1, 0, 30.19022
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_009.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_009.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_009.jpg, 0, 1, 0, 30.19027
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_109.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_109.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_109.jpg, 0, 1, 0, 30.19031
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_211.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_211.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_211.jpg, -0.02935231, 1, 0, 30.19012
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_314.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_314.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_314.jpg, -0.3938853, 1, 0, 30.15682
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_414.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_414.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_414.jpg, -0.0935465, 1, 0, 30.19144
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_518.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_518.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_518.jpg, 0, 1, 0, 30.18953
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_618.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_618.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_618.jpg, 0, 1, 0, 30.19022
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_721.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_721.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_721.jpg, 0, 1, 0, 30.19028
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_834.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_834.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_834.jpg, 0, 1, 0, 30.19033
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_56_59_941.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_56_59_941.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_56_59_941.jpg, -0.1386538, 1, 0, 30.18519
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_044.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_044.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_044.jpg, -0.3402954, 1, 0, 30.16677
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_146.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_146.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_146.jpg, -0.03929651, 1, 0, 30.19013
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_254.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_254.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_254.jpg, 0, 1, 0, 30.18993
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_359.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_359.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_359.jpg, 0, 1, 0, 30.19027
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_460.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_460.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_460.jpg, 0, 1, 0, 30.19057
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_561.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_561.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_561.jpg, 0, 1, 0, 30.19028
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_662.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_662.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_662.jpg, 0, 1, 0, 30.19032
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_764.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_764.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_764.jpg, 0, 1, 0, 30.19032
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_871.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_871.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_871.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_00_973.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_00_973.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_00_973.jpg, 0, 1, 0, 30.19031
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_105.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_105.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_105.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_208.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_208.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_208.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_315.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_315.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_315.jpg, 0, 1, 0, 30.19031
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_417.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_417.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_417.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_537.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_537.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_537.jpg, 0, 1, 0, 30.1903
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_641.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_641.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_641.jpg, 0, 1, 0, 30.1903
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_773.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_773.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_773.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_881.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_881.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_881.jpg, 0, 1, 0, 30.1903
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_01_985.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_01_985.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_01_985.jpg, -0.06414878, 1, 0, 30.18895
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_093.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_093.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_093.jpg, -0.1737599, 1, 0, 30.18801
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_197.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_197.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_197.jpg, 0, 1, 0, 30.18948
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_306.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_306.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_306.jpg, 0, 1, 0, 30.19016
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_407.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_407.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_407.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_542.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_542.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_542.jpg, 0, 1, 0, 30.19029
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_675.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_675.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_675.jpg, -0.2619871, 1, 0, 30.17073
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_781.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_781.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_781.jpg, -0.4327376, 1, 0, 30.16272
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_02_907.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_02_907.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_02_907.jpg, -0.03420854, 1, 0, 30.19035
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_03_007.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_03_007.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_03_007.jpg, 0, 1, 0, 30.18953
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_03_107.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_03_107.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_03_107.jpg, 0, 1, 0, 30.19025
/Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/center_2019_07_22_13_57_03_242.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/left_2019_07_22_13_57_03_242.jpg, /Users/andrewhinton/Documents/tut storage that you want to delete later on/IMG/right_2019_07_22_13_57_03_242.jpg, 0, 1, 0, 30.19031
